region_id,prov_id,mun_city_id,barangay_id,psgc_id,location_desc,correspondence_code,geographic_level,old_names,city_class,income_classification,urban_rural
16.0,67.0,10.0,5.0,1606710005.0,Corazon,166710005.0,Bgy,,,,R
16.0,67.0,10.0,6.0,1606710006.0,Daku,166710006.0,Bgy,,,,R
16.0,67.0,10.0,7.0,1606710007.0,Poblacion I,166710007.0,Bgy,Purok I,,,R
16.0,67.0,10.0,8.0,1606710008.0,Poblacion II,166710008.0,Bgy,Purok II,,,U
16.0,67.0,10.0,9.0,1606710009.0,Poblacion III,166710009.0,Bgy,Purok III,,,U
16.0,67.0,10.0,10.0,1606710010.0,Poblacion IV,166710010.0,Bgy,Purok IV,,,R
16.0,67.0,10.0,11.0,1606710011.0,Poblacion V,166710011.0,Bgy,Purok V,,,U
16.0,67.0,10.0,12.0,1606710012.0,La Januza,166710012.0,Bgy,,,,R
16.0,67.0,10.0,13.0,1606710013.0,Libertad,166710013.0,Bgy,,,,R
16.0,67.0,10.0,14.0,1606710014.0,Magsaysay,166710014.0,Bgy,,,,R
16.0,67.0,10.0,15.0,1606710015.0,Malinao,166710015.0,Bgy,,,,U
16.0,67.0,10.0,17.0,1606710017.0,Santa Cruz,166710017.0,Bgy,,,,R
16.0,67.0,10.0,18.0,1606710018.0,Santa Fe,166710018.0,Bgy,,,,R
16.0,67.0,10.0,19.0,1606710019.0,Suyangan,166710019.0,Bgy,,,,R
16.0,67.0,10.0,20.0,1606710020.0,Tawin-tawin,166710020.0,Bgy,,,,R
16.0,67.0,11.0,0.0,1606711000.0,Gigaquit,166711000.0,Mun,,,4th,
16.0,67.0,11.0,1.0,1606711001.0,Alambique ,166711001.0,Bgy,,,,R
16.0,67.0,11.0,2.0,1606711002.0,Anibongan,166711002.0,Bgy,,,,R
16.0,67.0,11.0,3.0,1606711003.0,Camam-onan,166711003.0,Bgy,,,,R
16.0,67.0,11.0,4.0,1606711004.0,Cam-boayon,166711004.0,Bgy,,,,R
16.0,67.0,11.0,5.0,1606711005.0,Ipil ,166711005.0,Bgy,,,,R
16.0,67.0,11.0,6.0,1606711006.0,Lahi,166711006.0,Bgy,,,,R
16.0,67.0,11.0,7.0,1606711007.0,Mahanub,166711007.0,Bgy,,,,R
16.0,67.0,11.0,8.0,1606711008.0,Poniente,166711008.0,Bgy,,,,R
16.0,67.0,11.0,9.0,1606711009.0,San Antonio,166711009.0,Bgy,Bonot,,,R
16.0,67.0,11.0,10.0,1606711010.0,San Isidro,166711010.0,Bgy,,,,R
16.0,67.0,11.0,11.0,1606711011.0,Sico-sico,166711011.0,Bgy,,,,R
16.0,67.0,11.0,12.0,1606711012.0,Villaflor,166711012.0,Bgy,,,,R
16.0,67.0,11.0,13.0,1606711013.0,Villafranca,166711013.0,Bgy,,,,R
16.0,67.0,14.0,0.0,1606714000.0,Mainit,166714000.0,Mun,,,4th,
16.0,67.0,14.0,1.0,1606714001.0,Binga,166714001.0,Bgy,,,,R
16.0,67.0,14.0,2.0,1606714002.0,Bobona-on,166714002.0,Bgy,,,,R
16.0,67.0,14.0,3.0,1606714003.0,Cantugas,166714003.0,Bgy,,,,R
16.0,67.0,14.0,4.0,1606714004.0,Dayano,166714004.0,Bgy,,,,R
16.0,67.0,14.0,5.0,1606714005.0,Mabini,166714005.0,Bgy,,,,R
16.0,67.0,14.0,6.0,1606714006.0,Magpayang,166714006.0,Bgy,,,,R
16.0,67.0,14.0,7.0,1606714007.0,Magsaysay ,166714007.0,Bgy,,,,R
16.0,67.0,14.0,9.0,1606714009.0,Mansayao,166714009.0,Bgy,,,,R
16.0,67.0,14.0,10.0,1606714010.0,Marayag,166714010.0,Bgy,,,,R
16.0,67.0,14.0,11.0,1606714011.0,Matin-ao,166714011.0,Bgy,,,,R
16.0,67.0,14.0,12.0,1606714012.0,Paco,166714012.0,Bgy,,,,R
16.0,67.0,14.0,13.0,1606714013.0,Quezon ,166714013.0,Bgy,,,,U
16.0,67.0,14.0,14.0,1606714014.0,Roxas,166714014.0,Bgy,,,,R
16.0,67.0,14.0,15.0,1606714015.0,San Francisco,166714015.0,Bgy,,,,R
16.0,67.0,14.0,16.0,1606714016.0,San Isidro,166714016.0,Bgy,,,,R
16.0,67.0,14.0,17.0,1606714017.0,San Jose,166714017.0,Bgy,,,,R
16.0,67.0,14.0,18.0,1606714018.0,Siana,166714018.0,Bgy,,,,R
16.0,67.0,14.0,19.0,1606714019.0,Silop,166714019.0,Bgy,,,,R
16.0,67.0,14.0,20.0,1606714020.0,Tagbuyawan,166714020.0,Bgy,,,,R
16.0,67.0,14.0,21.0,1606714021.0,Tapi-an,166714021.0,Bgy,,,,R
16.0,67.0,14.0,22.0,1606714022.0,Tolingon,166714022.0,Bgy,,,,R
16.0,67.0,15.0,0.0,1606715000.0,Malimono,166715000.0,Mun,,,5th,
16.0,67.0,15.0,1.0,1606715001.0,Doro,166715001.0,Bgy,Binocaran,,,R
16.0,67.0,15.0,2.0,1606715002.0,Bunyasan,166715002.0,Bgy,,,,R
16.0,67.0,15.0,3.0,1606715003.0,Cantapoy,166715003.0,Bgy,,,,R
16.0,67.0,15.0,4.0,1606715004.0,Cagtinae,166715004.0,Bgy,,,,R
16.0,67.0,15.0,5.0,1606715005.0,Cayawan,166715005.0,Bgy,,,,R
16.0,67.0,15.0,7.0,1606715007.0,Hanagdong,166715007.0,Bgy,,,,R
16.0,67.0,15.0,8.0,1606715008.0,Karihatag,166715008.0,Bgy,,,,R
16.0,67.0,15.0,9.0,1606715009.0,Masgad,166715009.0,Bgy,,,,R
16.0,67.0,15.0,10.0,1606715010.0,Pili,166715010.0,Bgy,,,,R
16.0,67.0,15.0,12.0,1606715012.0,San Isidro ,166715012.0,Bgy,,,,R
16.0,67.0,15.0,13.0,1606715013.0,Tinago,166715013.0,Bgy,,,,R
16.0,67.0,15.0,14.0,1606715014.0,Cansayong,166715014.0,Bgy,,,,R
16.0,67.0,15.0,15.0,1606715015.0,Can-aga,166715015.0,Bgy,,,,R
16.0,67.0,15.0,16.0,1606715016.0,Villariza,166715016.0,Bgy,,,,R
16.0,67.0,16.0,0.0,1606716000.0,Pilar,166716000.0,Mun,,,5th,
16.0,67.0,16.0,1.0,1606716001.0,Caridad,166716001.0,Bgy,,,,R
16.0,67.0,16.0,2.0,1606716002.0,Katipunan,166716002.0,Bgy,,,,R
16.0,67.0,16.0,3.0,1606716003.0,Maasin,166716003.0,Bgy,,,,R
16.0,67.0,16.0,4.0,1606716004.0,Mabini,166716004.0,Bgy,,,,R
16.0,67.0,16.0,5.0,1606716005.0,Mabuhay,166716005.0,Bgy,,,,R
16.0,67.0,16.0,6.0,1606716006.0,Salvacion,166716006.0,Bgy,,,,R
16.0,67.0,16.0,7.0,1606716007.0,San Roque,166716007.0,Bgy,,,,R
16.0,67.0,16.0,8.0,1606716008.0,Asinan ,166716008.0,Bgy,,,,R
16.0,67.0,16.0,9.0,1606716009.0,Centro ,166716009.0,Bgy,,,,R
16.0,67.0,16.0,10.0,1606716010.0,Pilaring ,166716010.0,Bgy,,,,R
16.0,67.0,16.0,11.0,1606716011.0,Punta ,166716011.0,Bgy,,,,R
16.0,67.0,16.0,12.0,1606716012.0,Consolacion,166716012.0,Bgy,,,,R
16.0,67.0,16.0,13.0,1606716013.0,Datu,166716013.0,Bgy,,,,R
16.0,67.0,16.0,14.0,1606716014.0,Dayaohay,166716014.0,Bgy,,,,R
16.0,67.0,16.0,15.0,1606716015.0,Jaboy,166716015.0,Bgy,,,,R
16.0,67.0,17.0,0.0,1606717000.0,Placer,166717000.0,Mun,,,4th,
16.0,67.0,17.0,2.0,1606717002.0,Amoslog,166717002.0,Bgy,,,,R
16.0,67.0,17.0,3.0,1606717003.0,Anislagan,166717003.0,Bgy,,,,R
16.0,67.0,17.0,4.0,1606717004.0,Bad-as,166717004.0,Bgy,,,,U
16.0,67.0,17.0,5.0,1606717005.0,Boyongan,166717005.0,Bgy,,,,R
16.0,67.0,17.0,6.0,1606717006.0,Bugas-bugas,166717006.0,Bgy,,,,R
16.0,67.0,17.0,7.0,1606717007.0,Central ,166717007.0,Bgy,,,,R
16.0,67.0,17.0,8.0,1606717008.0,Ellaperal,166717008.0,Bgy,Nonok,,,R
16.0,67.0,17.0,9.0,1606717009.0,Ipil ,166717009.0,Bgy,,,,R
16.0,67.0,17.0,10.0,1606717010.0,Lakandula,166717010.0,Bgy,,,,R
16.0,67.0,17.0,11.0,1606717011.0,Mabini,166717011.0,Bgy,,,,R
16.0,67.0,17.0,12.0,1606717012.0,Macalaya,166717012.0,Bgy,,,,R
16.0,67.0,17.0,13.0,1606717013.0,Magsaysay ,166717013.0,Bgy,,,,U
16.0,67.0,17.0,14.0,1606717014.0,Magupange,166717014.0,Bgy,,,,R
16.0,67.0,17.0,15.0,1606717015.0,Pananay-an,166717015.0,Bgy,,,,R
16.0,67.0,17.0,16.0,1606717016.0,Panhutongan,166717016.0,Bgy,,,,R
16.0,67.0,17.0,17.0,1606717017.0,San Isidro,166717017.0,Bgy,,,,R
16.0,67.0,17.0,18.0,1606717018.0,Santa Cruz,166717018.0,Bgy,,,,R
16.0,67.0,17.0,19.0,1606717019.0,Suyoc,166717019.0,Bgy,,,,R
16.0,67.0,17.0,20.0,1606717020.0,Tagbongabong,166717020.0,Bgy,,,,R
16.0,67.0,17.0,21.0,1606717021.0,Sani-sani,166717021.0,Bgy,,,,R
16.0,67.0,18.0,0.0,1606718000.0,San Benito,166718000.0,Mun,,,6th,
16.0,67.0,18.0,1.0,1606718001.0,Bongdo,166718001.0,Bgy,,,,R
16.0,67.0,18.0,2.0,1606718002.0,Maribojoc,166718002.0,Bgy,,,,R
16.0,67.0,18.0,3.0,1606718003.0,Nuevo Campo,166718003.0,Bgy,,,,R
16.0,67.0,18.0,5.0,1606718005.0,San Juan,166718005.0,Bgy,,,,R
16.0,67.0,18.0,6.0,1606718006.0,Santa Cruz ,166718006.0,Bgy,,,,R
16.0,67.0,18.0,7.0,1606718007.0,Talisay ,166718007.0,Bgy,,,,R
16.0,67.0,19.0,0.0,1606719000.0,San Francisco,166719000.0,Mun,Anao-aon,,5th,
16.0,67.0,19.0,1.0,1606719001.0,Amontay,166719001.0,Bgy,,,,R
16.0,67.0,19.0,2.0,1606719002.0,Balite,166719002.0,Bgy,,,,R
16.0,67.0,19.0,3.0,1606719003.0,Banbanon,166719003.0,Bgy,,,,R
16.0,67.0,19.0,4.0,1606719004.0,Diaz,166719004.0,Bgy,,,,R
16.0,67.0,19.0,5.0,1606719005.0,Honrado,166719005.0,Bgy,,,,R
16.0,67.0,19.0,6.0,1606719006.0,Jubgan,166719006.0,Bgy,,,,R
16.0,67.0,19.0,7.0,1606719007.0,Linongganan,166719007.0,Bgy,,,,R
16.0,67.0,19.0,8.0,1606719008.0,Macopa,166719008.0,Bgy,,,,R
16.0,67.0,19.0,9.0,1606719009.0,Magtangale,166719009.0,Bgy,,,,R
16.0,67.0,19.0,10.0,1606719010.0,Oslao,166719010.0,Bgy,,,,R
16.0,67.0,19.0,11.0,1606719011.0,Poblacion,166719011.0,Bgy,,,,U
16.0,67.0,20.0,0.0,1606720000.0,San Isidro,166720000.0,Mun,,,5th,
16.0,67.0,20.0,1.0,1606720001.0,Buhing Calipay,166720001.0,Bgy,,,,R
16.0,67.0,20.0,2.0,1606720002.0,Del Carmen ,166720002.0,Bgy,,,,R
16.0,67.0,20.0,3.0,1606720003.0,Del Pilar,166720003.0,Bgy,,,,R
16.0,67.0,20.0,4.0,1606720004.0,Macapagal,166720004.0,Bgy,,,,R
16.0,67.0,20.0,6.0,1606720006.0,Pacifico,166720006.0,Bgy,,,,R
16.0,67.0,20.0,7.0,1606720007.0,Pelaez,166720007.0,Bgy,,,,R
16.0,67.0,20.0,8.0,1606720008.0,Roxas,166720008.0,Bgy,,,,R
16.0,67.0,20.0,9.0,1606720009.0,San Miguel,166720009.0,Bgy,,,,R
16.0,67.0,20.0,10.0,1606720010.0,Santa Paz,166720010.0,Bgy,,,,R
16.0,67.0,20.0,11.0,1606720011.0,Santo Niño,166720011.0,Bgy,,,,R
16.0,67.0,20.0,12.0,1606720012.0,Tambacan,166720012.0,Bgy,,,,R
16.0,67.0,20.0,13.0,1606720013.0,Tigasao,166720013.0,Bgy,,,,R
16.0,67.0,21.0,0.0,1606721000.0,Santa Monica,166721000.0,Mun,Sapao,,5th,
16.0,67.0,21.0,1.0,1606721001.0,Abad Santos,166721001.0,Bgy,,,,R
16.0,67.0,21.0,2.0,1606721002.0,Alegria,166721002.0,Bgy,,,,R
16.0,67.0,21.0,3.0,1606721003.0,T. Arlan ,166721003.0,Bgy,,,,R
16.0,67.0,21.0,4.0,1606721004.0,Bailan,166721004.0,Bgy,,,,R
16.0,67.0,21.0,5.0,1606721005.0,Garcia,166721005.0,Bgy,,,,R
16.0,67.0,21.0,6.0,1606721006.0,Libertad,166721006.0,Bgy,,,,R
16.0,67.0,21.0,7.0,1606721007.0,Mabini,166721007.0,Bgy,,,,R
16.0,67.0,21.0,8.0,1606721008.0,Mabuhay ,166721008.0,Bgy,,,,R
16.0,67.0,21.0,9.0,1606721009.0,Magsaysay,166721009.0,Bgy,,,,R
16.0,67.0,21.0,10.0,1606721010.0,Rizal,166721010.0,Bgy,,,,R
16.0,67.0,21.0,12.0,1606721012.0,Tangbo,166721012.0,Bgy,,,,R
16.0,67.0,22.0,0.0,1606722000.0,Sison,166722000.0,Mun,,,5th,
16.0,67.0,22.0,1.0,1606722001.0,Biyabid,166722001.0,Bgy,,,,R
16.0,67.0,22.0,3.0,1606722003.0,Gacepan,166722003.0,Bgy,,,,R
16.0,67.0,22.0,4.0,1606722004.0,Ima,166722004.0,Bgy,,,,R
16.0,67.0,22.0,5.0,1606722005.0,Lower Patag,166722005.0,Bgy,,,,R
16.0,67.0,22.0,6.0,1606722006.0,Mabuhay,166722006.0,Bgy,,,,R
16.0,67.0,22.0,7.0,1606722007.0,Mayag,166722007.0,Bgy,,,,R
16.0,67.0,22.0,8.0,1606722008.0,Poblacion,166722008.0,Bgy,San Pedro,,,U
16.0,67.0,22.0,9.0,1606722009.0,San Isidro,166722009.0,Bgy,,,,R
16.0,67.0,22.0,10.0,1606722010.0,San Pablo,166722010.0,Bgy,,,,R
16.0,67.0,22.0,11.0,1606722011.0,Tagbayani,166722011.0,Bgy,,,,R
16.0,67.0,22.0,12.0,1606722012.0,Tinogpahan,166722012.0,Bgy,,,,R
16.0,67.0,22.0,13.0,1606722013.0,Upper Patag,166722013.0,Bgy,,,,R
16.0,67.0,23.0,0.0,1606723000.0,Socorro,166723000.0,Mun,,,4th,
16.0,67.0,23.0,1.0,1606723001.0,Del Pilar,166723001.0,Bgy,,,,R
16.0,67.0,23.0,2.0,1606723002.0,Helene,166723002.0,Bgy,,,,R
16.0,67.0,23.0,3.0,1606723003.0,Honrado,166723003.0,Bgy,,,,R
16.0,67.0,23.0,4.0,1606723004.0,Navarro ,166723004.0,Bgy,,,,U
16.0,67.0,23.0,5.0,1606723005.0,Nueva Estrella,166723005.0,Bgy,,,,R
16.0,67.0,23.0,6.0,1606723006.0,Pamosaingan,166723006.0,Bgy,,,,R
16.0,67.0,23.0,7.0,1606723007.0,Rizal ,166723007.0,Bgy,,,,U
16.0,67.0,23.0,8.0,1606723008.0,Salog,166723008.0,Bgy,,,,R
16.0,67.0,23.0,9.0,1606723009.0,San Roque,166723009.0,Bgy,,,,R
16.0,67.0,23.0,10.0,1606723010.0,Santa Cruz,166723010.0,Bgy,,,,R
16.0,67.0,23.0,11.0,1606723011.0,Sering,166723011.0,Bgy,,,,R
16.0,67.0,23.0,12.0,1606723012.0,Songkoy,166723012.0,Bgy,,,,R
16.0,67.0,23.0,13.0,1606723013.0,Sudlon,166723013.0,Bgy,,,,R
16.0,67.0,23.0,14.0,1606723014.0,Albino Taruc,166723014.0,Bgy,,,,R
16.0,67.0,24.0,0.0,1606724000.0,City of Surigao ,166724000.0,City,,CC,3rd,
16.0,67.0,24.0,1.0,1606724001.0,Alang-alang,166724001.0,Bgy,,,,R
16.0,67.0,24.0,2.0,1606724002.0,Alegria,166724002.0,Bgy,,,,R
16.0,67.0,24.0,3.0,1606724003.0,Anomar,166724003.0,Bgy,,,,R
16.0,67.0,24.0,4.0,1606724004.0,Aurora,166724004.0,Bgy,,,,R
16.0,67.0,24.0,5.0,1606724005.0,Serna,166724005.0,Bgy,Bad-asay,,,R
16.0,67.0,24.0,6.0,1606724006.0,Balibayon,166724006.0,Bgy,,,,R
16.0,67.0,24.0,7.0,1606724007.0,Baybay,166724007.0,Bgy,,,,R
16.0,67.0,24.0,8.0,1606724008.0,Bilabid,166724008.0,Bgy,,,,R
16.0,67.0,24.0,10.0,1606724010.0,Bitaugan,166724010.0,Bgy,,,,R
16.0,67.0,24.0,11.0,1606724011.0,Bonifacio,166724011.0,Bgy,,,,R
16.0,67.0,24.0,12.0,1606724012.0,Buenavista,166724012.0,Bgy,,,,R
16.0,67.0,24.0,13.0,1606724013.0,Cabongbongan,166724013.0,Bgy,,,,R
16.0,67.0,24.0,14.0,1606724014.0,Cagniog,166724014.0,Bgy,,,,U
16.0,67.0,24.0,15.0,1606724015.0,Cagutsan,166724015.0,Bgy,,,,R
16.0,67.0,24.0,16.0,1606724016.0,Cantiasay,166724016.0,Bgy,,,,R
16.0,67.0,24.0,17.0,1606724017.0,Capalayan,166724017.0,Bgy,,,,R
16.0,67.0,24.0,18.0,1606724018.0,Catadman,166724018.0,Bgy,,,,R
16.0,67.0,24.0,19.0,1606724019.0,Danao,166724019.0,Bgy,,,,R
16.0,67.0,24.0,20.0,1606724020.0,Danawan,166724020.0,Bgy,,,,R
16.0,67.0,24.0,21.0,1606724021.0,Day-asan,166724021.0,Bgy,,,,R
16.0,67.0,24.0,22.0,1606724022.0,Ipil,166724022.0,Bgy,,,,R
16.0,67.0,24.0,23.0,1606724023.0,Libuac,166724023.0,Bgy,,,,R
16.0,67.0,24.0,24.0,1606724024.0,Lipata,166724024.0,Bgy,,,,R
16.0,67.0,24.0,25.0,1606724025.0,Lisondra,166724025.0,Bgy,,,,R
16.0,67.0,24.0,26.0,1606724026.0,Luna,166724026.0,Bgy,,,,U
16.0,67.0,24.0,27.0,1606724027.0,Mabini,166724027.0,Bgy,,,,R
16.0,67.0,24.0,28.0,1606724028.0,Mabua,166724028.0,Bgy,,,,U
16.0,67.0,24.0,29.0,1606724029.0,Manyagao,166724029.0,Bgy,,,,R
16.0,67.0,24.0,30.0,1606724030.0,Mapawa,166724030.0,Bgy,,,,R
16.0,67.0,24.0,31.0,1606724031.0,Mat-i,166724031.0,Bgy,,,,U
16.0,67.0,24.0,32.0,1606724032.0,Nabago,166724032.0,Bgy,,,,R
16.0,67.0,24.0,33.0,1606724033.0,Nonoc,166724033.0,Bgy,,,,R
16.0,67.0,24.0,34.0,1606724034.0,Poctoy,166724034.0,Bgy,,,,R
16.0,67.0,24.0,35.0,1606724035.0,Punta Bilar,166724035.0,Bgy,,,,R
16.0,67.0,24.0,36.0,1606724036.0,Quezon,166724036.0,Bgy,,,,R
16.0,67.0,24.0,37.0,1606724037.0,Rizal,166724037.0,Bgy,,,,U
16.0,67.0,24.0,38.0,1606724038.0,Sabang,166724038.0,Bgy,,,,U
16.0,67.0,24.0,39.0,1606724039.0,San Isidro,166724039.0,Bgy,,,,R
16.0,67.0,24.0,40.0,1606724040.0,San Jose,166724040.0,Bgy,,,,R
16.0,67.0,24.0,41.0,1606724041.0,San Juan,166724041.0,Bgy,,,,U
16.0,67.0,24.0,42.0,1606724042.0,San Pedro,166724042.0,Bgy,Hanigad,,,R
16.0,67.0,24.0,43.0,1606724043.0,San Roque,166724043.0,Bgy,,,,R
16.0,67.0,24.0,44.0,1606724044.0,Sidlakan,166724044.0,Bgy,,,,R
16.0,67.0,24.0,45.0,1606724045.0,Silop,166724045.0,Bgy,,,,R
16.0,67.0,24.0,46.0,1606724046.0,Sugbay,166724046.0,Bgy,,,,R
16.0,67.0,24.0,47.0,1606724047.0,Sukailang,166724047.0,Bgy,,,,R
16.0,67.0,24.0,48.0,1606724048.0,Taft ,166724048.0,Bgy,,,,U
16.0,67.0,24.0,64.0,1606724064.0,Talisay,166724064.0,Bgy,,,,R
16.0,67.0,24.0,65.0,1606724065.0,Togbongon,166724065.0,Bgy,,,,R
16.0,67.0,24.0,66.0,1606724066.0,Trinidad,166724066.0,Bgy,,,,R
16.0,67.0,24.0,67.0,1606724067.0,Orok,166724067.0,Bgy,,,,R
16.0,67.0,24.0,68.0,1606724068.0,Washington ,166724068.0,Bgy,,,,U
16.0,67.0,24.0,95.0,1606724095.0,Zaragoza,166724095.0,Bgy,,,,R
16.0,67.0,24.0,96.0,1606724096.0,Canlanipa,166724096.0,Bgy,,,,U
16.0,67.0,25.0,0.0,1606725000.0,Tagana-An,166725000.0,Mun,,,5th*,
16.0,67.0,25.0,1.0,1606725001.0,Aurora ,166725001.0,Bgy,,,,R
16.0,67.0,25.0,2.0,1606725002.0,Azucena ,166725002.0,Bgy,,,,R
16.0,67.0,25.0,3.0,1606725003.0,Banban,166725003.0,Bgy,,,,R
16.0,67.0,25.0,4.0,1606725004.0,Cawilan,166725004.0,Bgy,,,,R
16.0,67.0,25.0,5.0,1606725005.0,Fabio,166725005.0,Bgy,,,,R
16.0,67.0,25.0,7.0,1606725007.0,Himamaug,166725007.0,Bgy,,,,R
16.0,67.0,25.0,8.0,1606725008.0,Laurel,166725008.0,Bgy,,,,R
16.0,67.0,25.0,9.0,1606725009.0,Lower Libas,166725009.0,Bgy,,,,R
16.0,67.0,25.0,10.0,1606725010.0,Opong,166725010.0,Bgy,,,,R
16.0,67.0,25.0,11.0,1606725011.0,Sampaguita ,166725011.0,Bgy,,,,R
16.0,67.0,25.0,12.0,1606725012.0,Talavera,166725012.0,Bgy,,,,U
16.0,67.0,25.0,13.0,1606725013.0,Union,166725013.0,Bgy,,,,R
16.0,67.0,25.0,14.0,1606725014.0,Upper Libas,166725014.0,Bgy,,,,R
16.0,67.0,25.0,15.0,1606725015.0,Patino,166725015.0,Bgy,,,,R
16.0,67.0,27.0,0.0,1606727000.0,Tubod,166727000.0,Mun,,,5th,
16.0,67.0,27.0,1.0,1606727001.0,Capayahan,166727001.0,Bgy,,,,R
16.0,67.0,27.0,2.0,1606727002.0,Cawilan,166727002.0,Bgy,,,,R
16.0,67.0,27.0,3.0,1606727003.0,Del Rosario,166727003.0,Bgy,,,,R
16.0,67.0,27.0,4.0,1606727004.0,Marga,166727004.0,Bgy,,,,R
16.0,67.0,27.0,5.0,1606727005.0,Motorpool,166727005.0,Bgy,,,,R
16.0,67.0,27.0,6.0,1606727006.0,Poblacion,166727006.0,Bgy,Tubod,,,R
16.0,67.0,27.0,7.0,1606727007.0,San Isidro,166727007.0,Bgy,,,,R
16.0,67.0,27.0,8.0,1606727008.0,Timamana,166727008.0,Bgy,,,,R
16.0,67.0,27.0,9.0,1606727009.0,San Pablo,166727009.0,Bgy,,,,R
16.0,68.0,0.0,0.0,1606800000.0,Surigao del Sur,166800000.0,Prov,,,1st,
16.0,68.0,1.0,0.0,1606801000.0,Barobo,166801000.0,Mun,,,3rd,
16.0,68.0,1.0,1.0,1606801001.0,Amaga,166801001.0,Bgy,,,,R
16.0,68.0,1.0,2.0,1606801002.0,Bahi,166801002.0,Bgy,,,,R
16.0,68.0,1.0,3.0,1606801003.0,Cabacungan,166801003.0,Bgy,,,,R
16.0,68.0,1.0,5.0,1606801005.0,Cambagang,166801005.0,Bgy,,,,R
16.0,68.0,1.0,6.0,1606801006.0,Causwagan,166801006.0,Bgy,,,,R
16.0,68.0,1.0,7.0,1606801007.0,Dapdap,166801007.0,Bgy,,,,R
16.0,68.0,1.0,8.0,1606801008.0,Dughan,166801008.0,Bgy,,,,R
16.0,68.0,1.0,9.0,1606801009.0,Gamut,166801009.0,Bgy,,,,R
16.0,68.0,1.0,10.0,1606801010.0,Javier,166801010.0,Bgy,,,,R
16.0,68.0,1.0,11.0,1606801011.0,Kinayan,166801011.0,Bgy,,,,R
16.0,68.0,1.0,13.0,1606801013.0,Mamis,166801013.0,Bgy,,,,R
16.0,68.0,1.0,15.0,1606801015.0,Poblacion,166801015.0,Bgy,,,,U
16.0,68.0,1.0,16.0,1606801016.0,Rizal,166801016.0,Bgy,,,,R
16.0,68.0,1.0,17.0,1606801017.0,San Jose,166801017.0,Bgy,,,,R
16.0,68.0,1.0,19.0,1606801019.0,San Vicente,166801019.0,Bgy,,,,R
16.0,68.0,1.0,20.0,1606801020.0,Sua,166801020.0,Bgy,,,,R
16.0,68.0,1.0,21.0,1606801021.0,Sudlon,166801021.0,Bgy,,,,R
16.0,68.0,1.0,23.0,1606801023.0,Unidad,166801023.0,Bgy,,,,R
16.0,68.0,1.0,24.0,1606801024.0,Wakat,166801024.0,Bgy,,,,R
16.0,68.0,1.0,25.0,1606801025.0,San Roque,166801025.0,Bgy,,,,R
16.0,68.0,1.0,26.0,1606801026.0,Tambis,166801026.0,Bgy,,,,U
16.0,68.0,2.0,0.0,1606802000.0,Bayabas,166802000.0,Mun,,,5th,
16.0,68.0,2.0,1.0,1606802001.0,Amag,166802001.0,Bgy,,,,R
16.0,68.0,2.0,2.0,1606802002.0,Balete ,166802002.0,Bgy,,,,R
16.0,68.0,2.0,3.0,1606802003.0,Cabugo,166802003.0,Bgy,,,,R
16.0,68.0,2.0,4.0,1606802004.0,Cagbaoto,166802004.0,Bgy,,,,R
16.0,68.0,2.0,5.0,1606802005.0,La Paz,166802005.0,Bgy,,,,R
16.0,68.0,2.0,6.0,1606802006.0,Magobawok,166802006.0,Bgy,,,,R
16.0,68.0,2.0,7.0,1606802007.0,Panaosawon,166802007.0,Bgy,,,,R
16.0,68.0,3.0,0.0,1606803000.0,City of Bislig,166803000.0,City,,CC,3rd,
16.0,68.0,3.0,2.0,1606803002.0,Bucto,166803002.0,Bgy,,,,R
16.0,68.0,3.0,3.0,1606803003.0,Burboanan,166803003.0,Bgy,,,,R
16.0,68.0,3.0,4.0,1606803004.0,San Roque,166803004.0,Bgy,Cadanglasan,,,U
16.0,68.0,3.0,5.0,1606803005.0,Caguyao,166803005.0,Bgy,,,,R
16.0,68.0,3.0,6.0,1606803006.0,Coleto,166803006.0,Bgy,,,,R
16.0,68.0,3.0,7.0,1606803007.0,Labisma,166803007.0,Bgy,,,,R
16.0,68.0,3.0,8.0,1606803008.0,Lawigan,166803008.0,Bgy,,,,R
16.0,68.0,3.0,9.0,1606803009.0,Mangagoy,166803009.0,Bgy,,,,U
16.0,68.0,3.0,10.0,1606803010.0,Mone,166803010.0,Bgy,,,,R
16.0,68.0,3.0,11.0,1606803011.0,Pamaypayan,166803011.0,Bgy,,,,R
16.0,68.0,3.0,12.0,1606803012.0,Poblacion,166803012.0,Bgy,,,,U
16.0,68.0,3.0,13.0,1606803013.0,San Antonio,166803013.0,Bgy,,,,R
16.0,68.0,3.0,14.0,1606803014.0,San Fernando,166803014.0,Bgy,,,,U
16.0,68.0,3.0,15.0,1606803015.0,San Isidro,166803015.0,Bgy,Bagnan,,,R
16.0,68.0,3.0,16.0,1606803016.0,San Jose,166803016.0,Bgy,,,,R
16.0,68.0,3.0,17.0,1606803017.0,San Vicente,166803017.0,Bgy,,,,R
16.0,68.0,3.0,18.0,1606803018.0,Santa Cruz,166803018.0,Bgy,,,,R
16.0,68.0,3.0,19.0,1606803019.0,Sibaroy,166803019.0,Bgy,,,,R
16.0,68.0,3.0,20.0,1606803020.0,Tabon,166803020.0,Bgy,,,,U
16.0,68.0,3.0,21.0,1606803021.0,Tumanan,166803021.0,Bgy,,,,R
16.0,68.0,3.0,22.0,1606803022.0,Pamanlinan,166803022.0,Bgy,,,,R
